domain,problem,problem_size,compiled,planner,run,n_steps,time,bytes,n_eval,n_expand,n_landmarks,correct_goal
Blocksworld_FirstQ,prob01,4,false,GoalCount,1,6,3.2400439,235222732,55,27,20,true
Blocksworld_FirstQ,prob01,4,false,GoalCount,2,6,0.0083029,5856064,55,27,20,true
Blocksworld_FirstQ,prob01,4,false,GoalCount,3,6,0.0145523,5856064,55,27,20,true
Blocksworld_FirstQ,prob01,4,false,HAdd,1,6,1.3443929,113856267,23,11,20,true
Blocksworld_FirstQ,prob01,4,false,HAdd,2,6,0.0054181,3062944,23,11,20,true
Blocksworld_FirstQ,prob01,4,false,HAdd,3,6,0.0054897,3062944,23,11,20,true
Blocksworld_FirstQ,prob01,4,false,LM_Count,1,6,0.4436267,36861505,105,79,20,true
Blocksworld_FirstQ,prob01,4,false,LM_Count,2,6,0.0169941,3105568,22,13,20,true
Blocksworld_FirstQ,prob01,4,false,LM_Count,3,6,0.0055286,3082880,22,13,20,true
Blocksworld_FirstQ,prob01,4,false,LM_Local-HAdd,1,6,0.8777598,99983345,23,0,6,true
Blocksworld_FirstQ,prob01,4,false,LM_Local-HAdd,2,6,0.0263743,11975392,23,0,6,true
Blocksworld_FirstQ,prob01,4,false,LM_Local-HAdd,3,6,0.0266574,12004576,23,0,6,true
Blocksworld_FirstQ,prob01,4,false,LM_Local_Smart-HAdd,1,6,0.6332291,52057769,23,0,6,true
Blocksworld_FirstQ,prob01,4,false,LM_Local_Smart-HAdd,2,6,0.023785,11930592,23,0,6,true
Blocksworld_FirstQ,prob01,4,false,LM_Local_Smart-HAdd,3,6,0.0251626,11934944,23,0,6,true
Blocksworld_FirstQ,prob01,4,true,GoalCount,1,6,0.9688243,56535647,55,27,20,true
Blocksworld_FirstQ,prob01,4,true,GoalCount,2,6,0.0005715,199744,55,27,20,true
Blocksworld_FirstQ,prob01,4,true,GoalCount,3,6,0.0006781,199744,55,27,20,true
Blocksworld_FirstQ,prob01,4,true,GoalCount,4,6,0.0005942,199744,55,27,20,true
Blocksworld_FirstQ,prob01,4,true,HAdd,1,6,0.4783357,32029114,23,11,20,true
Blocksworld_FirstQ,prob01,4,true,HAdd,2,6,0.0020443,697728,23,11,20,true
Blocksworld_FirstQ,prob01,4,true,HAdd,3,6,0.0022037,697728,23,11,20,true
Blocksworld_FirstQ,prob01,4,true,HAdd,4,6,0.0021111,697728,23,11,20,true
Blocksworld_FirstQ,prob01,4,true,LM_Count,1,6,0.2395942,9217019,105,79,20,true
Blocksworld_FirstQ,prob01,4,true,LM_Count,2,6,0.0004164,75408,14,6,20,true
Blocksworld_FirstQ,prob01,4,true,LM_Count,3,6,0.0004645,65632,14,6,20,true
Blocksworld_FirstQ,prob01,4,true,LM_Count,4,6,0.0003931,65632,14,6,20,true
Blocksworld_FirstQ,prob01,4,true,LM_Local-HAdd,1,6,0.2064756,28579783,23,0,6,true
Blocksworld_FirstQ,prob01,4,true,LM_Local-HAdd,2,6,0.0136508,4703488,23,0,6,true
Blocksworld_FirstQ,prob01,4,true,LM_Local-HAdd,3,6,0.0143048,4703488,23,0,6,true
Blocksworld_FirstQ,prob01,4,true,LM_Local-HAdd,4,6,0.0158921,4668288,23,0,6,true
Blocksworld_FirstQ,prob01,4,true,LM_Local_Smart-HAdd,1,6,0.1911824,12535900,23,0,6,true
Blocksworld_FirstQ,prob01,4,true,LM_Local_Smart-HAdd,2,6,0.0115156,5110864,23,0,6,true
Blocksworld_FirstQ,prob01,4,true,LM_Local_Smart-HAdd,3,6,0.0131661,5204048,23,0,6,true
Blocksworld_FirstQ,prob01,4,true,LM_Local_Smart-HAdd,4,6,0.0113196,5206224,23,0,6,true
Blocksworld_FirstQ,prob02,4,false,GoalCount,1,10,0.0063354,4295872,34,21,20,true
Blocksworld_FirstQ,prob02,4,false,GoalCount,2,10,0.0060895,4295872,34,21,20,true
Blocksworld_FirstQ,prob02,4,false,GoalCount,3,10,0.006276,4295872,34,21,20,true
Blocksworld_FirstQ,prob02,4,false,HAdd,1,10,0.0068412,3274896,21,13,20,true
Blocksworld_FirstQ,prob02,4,false,HAdd,2,10,0.0062221,3274896,21,13,20,true
Blocksworld_FirstQ,prob02,4,false,HAdd,3,10,0.0056445,3274896,21,13,20,true
Blocksworld_FirstQ,prob02,4,false,LM_Count,1,10,0.2619408,28601407,95,76,20,true
Blocksworld_FirstQ,prob02,4,false,LM_Count,2,10,0.050601,26331904,117,122,20,true
Blocksworld_FirstQ,prob02,4,false,LM_Count,3,10,0.038595,21240080,105,97,20,true
Blocksworld_FirstQ,prob02,4,false,LM_Local-HAdd,1,10,0.0228176,10359568,21,4,5,true
Blocksworld_FirstQ,prob02,4,false,LM_Local-HAdd,2,10,0.0211929,10365968,21,4,5,true
Blocksworld_FirstQ,prob02,4,false,LM_Local-HAdd,3,10,0.0233475,10365968,21,4,5,true
Blocksworld_FirstQ,prob02,4,false,LM_Local_Smart-HAdd,1,10,0.0202193,6134384,21,4,5,true
Blocksworld_FirstQ,prob02,4,false,LM_Local_Smart-HAdd,2,10,0.0122475,6196704,21,4,5,true
Blocksworld_FirstQ,prob02,4,false,LM_Local_Smart-HAdd,3,10,0.0111968,6196704,21,4,5,true
Blocksworld_FirstQ,prob02,4,true,GoalCount,1,10,0.9462191,54877179,34,21,20,true
Blocksworld_FirstQ,prob02,4,true,GoalCount,2,10,0.00057,144128,34,21,20,true
Blocksworld_FirstQ,prob02,4,true,GoalCount,3,10,0.0005036,144128,34,21,20,true
Blocksworld_FirstQ,prob02,4,true,GoalCount,4,10,0.0004028,144128,34,21,20,true
Blocksworld_FirstQ,prob02,4,true,HAdd,1,10,0.5034691,30964172,21,13,20,true
Blocksworld_FirstQ,prob02,4,true,HAdd,2,10,0.0019982,681616,21,13,20,true
Blocksworld_FirstQ,prob02,4,true,HAdd,3,10,0.0019486,681616,21,13,20,true
Blocksworld_FirstQ,prob02,4,true,HAdd,4,10,0.0019777,681616,21,13,20,true
Blocksworld_FirstQ,prob02,4,true,LM_Count,1,10,0.2507759,9143291,95,76,20,true
